m_slr,m_ne,cross,error
100,10,0.008759,1.434e-05
100,11,0.008764,1.459e-05
100,16,0.008738,1.36e-05
100,20,0.008743,1.416e-05
100,30,0.00876,1.536e-05
100,33,0.008753,1.261e-05
100,40,0.008732,1.22e-05
100,42,0.008733,1.411e-05
100,50,0.008765,1.312e-05
100,60,0.008748,1.299e-05
100,64,0.008762,1.246e-05
100,70,0.008737,1.279e-05
100,80,0.00874,1.236e-05
100,83,0.008762,1.435e-05
100,87,0.008749,1.318e-05
100,90,0.008743,1.35e-05
101,54,0.008525,1.25e-05
101,56,0.008514,1.4e-05
101,81,0.008518,1.375e-05
101,93,0.008521,1.146e-05
102,66,0.008313,1.002e-05
102,67,0.008322,1.372e-05
102,78,0.008293,1.275e-05
104,102,0.007897,1.387e-05
104,103,0.007898,1.221e-05
104,23,0.007909,1.133e-05
105,14,0.007684,1.284e-05
105,20,0.007703,1.2e-05
105,25,0.007714,1.181e-05
105,63,0.007698,1.182e-05
105,76,0.007691,1.04e-05
105,93,0.007686,1.245e-05
106,106,3.261e-08,9.55e-11
106,71,0.007514,1.088e-05
107,33,0.007326,1.103e-05
107,35,0.007333,1.301e-05
108,14,0.007156,1.256e-05
108,26,0.007163,1.081e-05
108,49,0.007147,1.161e-05
108,71,0.007145,1.069e-05
108,82,0.007147,1.216e-05
109,108,0.00697,9.546e-06
109,44,0.006963,8.926e-06
109,87,0.006986,1.249e-05
109,97,0.006976,9.691e-06
110,10,0.006816,1.173e-05
110,100,0.006806,1.124e-05
110,39,0.006801,1.125e-05
110,40,0.0004599,6.745e-07
110,50,0.006803,1.079e-05
110,60,0.006795,1.085e-05
110,70,0.006809,1.008e-05
110,90,0.006791,9.362e-06
110,91,0.006809,1.162e-05
110,96,0.00681,1.138e-05
110,98,0.006801,9.675e-06
111,15,0.006669,1.025e-05
111,16,0.006654,9.567e-06
111,25,0.006658,8.851e-06
111,31,0.006636,8.76e-06
112,101,0.006501,8.801e-06
112,14,0.0065,1.181e-05
112,26,0.006498,1.005e-05
112,76,0.006509,9.426e-06
112,81,0.00649,1.01e-05
112,90,0.006478,9.957e-06
113,100,0.006347,8.701e-06
113,109,0.006323,1.052e-05
113,11,0.00632,9.416e-06
113,32,0.006342,1.146e-05
113,47,0.006342,9.369e-06
113,59,0.006327,1.079e-05
113,66,0.006352,9.576e-06
114,106,0.006181,9.368e-06
114,72,0.006198,8.427e-06
115,115,2.574e-08,7.94e-11
115,44,0.006055,8.831e-06
115,78,0.006044,8.748e-06
115,81,0.006055,8.621e-06
115,83,0.006037,1e-05
116,10,0.005921,9.683e-06
116,107,0.005913,8.871e-06
116,67,0.005912,7.488e-06
117,108,0.005771,7.992e-06
117,33,0.005793,8.775e-06
117,75,0.005781,9.221e-06
117,99,0.005771,8.308e-06
118,109,0.005656,7.034e-06
118,58,0.005652,8.772e-06
119,104,0.005524,8.105e-06
119,43,0.005524,7.793e-06
119,62,0.005535,8.946e-06
120,10,0.005416,8.88e-06
120,100,0.005399,7.344e-06
120,117,0.005409,8.238e-06
120,20,0.005404,8.449e-06
120,30,0.005405,7.717e-06
120,40,0.005412,7.86e-06
120,50,0.005405,8.141e-06
120,53,0.005403,7.091e-06
120,56,0.005411,8.386e-06
120,60,0.005408,7.962e-06
120,61,0.005395,8.228e-06
120,70,0.005392,7.451e-06
120,80,0.005404,7.864e-06
120,90,0.005399,7.738e-06
121,100,0.005277,8.367e-06
121,101,0.005286,7.743e-06
121,109,0.005284,7.093e-06
121,118,0.005273,7.099e-06
121,16,0.005281,7.659e-06
121,23,0.005287,8.312e-06
121,50,0.00528,8.696e-06
121,90,0.005284,6.366e-06
122,103,0.005166,9.117e-06
122,16,0.005175,8.979e-06
122,53,0.005162,8.303e-06
122,72,0.005187,7.745e-06
123,40,0.005055,8.173e-06
123,70,0.005049,8.23e-06
124,13,9.063e-05,1.456e-07
124,45,0.004957,7.645e-06
124,69,0.004951,7.005e-06
124,75,0.00496,7.904e-06
125,119,0.004835,7.155e-06
125,16,0.004829,6.742e-06
125,77,0.00484,6.96e-06
126,13,0.004742,5.576e-06
126,68,0.004745,8.419e-06
126,84,0.004741,7.198e-06
126,92,0.004741,6.603e-06
126,93,0.004736,7.24e-06
127,120,0.004636,6.837e-06
127,18,0.004645,7.201e-06
127,30,0.004653,6.971e-06
127,36,0.0001733,2.307e-07
127,56,0.004644,6.751e-06
128,102,0.004537,6.828e-06
128,21,0.004559,6.821e-06
129,103,0.02254,3.593e-05
129,32,0.004456,5.766e-06
129,45,0.00446,6.415e-06
130,10,0.004358,8.673e-06
130,105,0.004365,7.256e-06
130,20,0.004362,5.964e-06
130,23,0.004355,6.244e-06
130,30,0.004363,5.851e-06
130,40,0.004358,7.352e-06
130,50,0.004357,6.498e-06
130,60,0.004362,6.374e-06
130,70,0.004358,6.979e-06
130,71,0.004354,5.853e-06
130,80,0.004355,6.861e-06
130,90,0.004348,6.687e-06
130,91,0.004357,7.242e-06
131,13,0.004266,6.29e-06
131,47,0.004274,6.682e-06
131,78,0.004267,6.109e-06
131,79,0.00427,6.105e-06
131,96,0.004268,6.805e-06
132,48,0.004178,6.006e-06
132,82,0.004182,5.988e-06
133,119,0.004106,5.651e-06
133,32,0.004107,6.684e-06
133,69,0.004099,7.154e-06
134,14,0.004015,5.932e-06
134,21,0.004023,5.692e-06
134,33,0.004024,6.262e-06
134,39,0.004014,6.386e-06
134,53,0.004013,5.194e-06
134,78,0.004008,5.247e-06
134,80,0.00401,5.673e-06
134,97,0.0001104,1.618e-07
135,121,0.003928,6.06e-06
135,130,0.003935,5.373e-06
135,19,0.003943,5.306e-06
135,21,0.003936,5.816e-06
135,37,0.003944,5.471e-06
135,54,0.00393,5.706e-06
135,55,0.003936,5.858e-06
135,66,0.00393,6.284e-06
135,70,0.003926,5.957e-06
135,77,0.003935,5.691e-06
135,79,0.003938,6.248e-06
135,93,0.003928,5.54e-06
136,106,0.003857,5.997e-06
136,11,0.003855,5.89e-06
136,30,0.003858,5.905e-06
136,31,0.003852,6.013e-06
136,56,0.003868,4.909e-06
136,59,0.003858,6.051e-06
136,62,0.003854,5.21e-06
136,75,0.003855,5.812e-06
137,134,0.003774,5.667e-06
137,26,0.003785,5.274e-06
137,44,0.00378,4.905e-06
137,98,0.003779,5.641e-06
139,102,0.003636,5.496e-06
139,37,0.003626,5.693e-06
139,82,0.003639,5.203e-06
139,89,0.00363,6.644e-06
140,10,0.003568,5.212e-06
140,20,0.003564,4.478e-06
140,30,0.003563,5.422e-06
140,40,0.003562,5.073e-06
140,49,0.003569,4.289e-06
140,50,0.003574,5.132e-06
140,60,0.003562,5.735e-06
140,70,0.003564,5.475e-06
140,80,0.003569,4.609e-06
140,90,0.003563,5.375e-06
141,100,0.003499,5.498e-06
141,19,0.003503,6.036e-06
141,29,0.003496,5.015e-06
142,110,0.00343,5.384e-06
142,112,0.003426,7.216e-06
142,120,0.003426,4.952e-06
142,132,0.003418,4.733e-06
142,31,0.003429,5.246e-06
142,83,0.003427,5.266e-06
143,102,0.003373,5.693e-06
143,18,0.003367,5.963e-06
143,23,0.003372,4.912e-06
143,44,0.00337,4.86e-06
143,70,0.003377,5.351e-06
144,101,0.003309,4.615e-06
144,144,1.329e-08,4.454e-11
144,39,0.003304,4.863e-06
144,52,0.003301,5.59e-06
145,101,0.003233,5.318e-06
145,136,0.003243,4.499e-06
145,139,0.003237,4.464e-06
145,17,0.00324,4.725e-06
145,40,0.003244,5.17e-06
145,59,0.003239,5.198e-06
145,65,0.00324,4.743e-06
145,94,0.003237,4.694e-06
146,18,0.003181,5.081e-06
146,64,0.003177,4.71e-06
146,95,0.003177,4.989e-06
147,109,0.003117,4.054e-06
147,122,0.003122,4.595e-06
147,124,0.003115,4.594e-06
147,26,0.003123,4.276e-06
147,47,0.003115,5.091e-06
147,54,0.003115,4.455e-06
148,108,0.003065,4.864e-06
149,13,0.003014,4.258e-06
149,143,0.003004,4.438e-06
149,47,0.003016,4.713e-06
149,52,0.003014,4.431e-06
149,60,0.003009,4.681e-06
149,80,0.00301,4.353e-06
150,10,0.002955,4.595e-06
150,101,0.00295,4.242e-06
150,104,0.002958,3.759e-06
150,119,0.002959,4.998e-06
150,129,7.995e-05,1.12e-07
150,130,0.00295,4.234e-06
150,144,0.002949,4.115e-06
150,16,0.002955,4.131e-06
150,20,0.002953,4.625e-06
150,24,0.00295,4.301e-06
150,30,0.002957,4.101e-06
150,40,0.002951,3.982e-06
150,53,0.002953,4.806e-06
150,54,0.002954,4.581e-06
150,70,0.00295,3.972e-06
150,86,0.002954,4.762e-06
150,96,0.002952,4.85e-06
151,120,0.002899,5.602e-06
151,145,0.002903,4.252e-06
151,29,0.002895,4.466e-06
151,43,0.002902,5.192e-06
151,89,0.002902,4.153e-06
152,106,0.002845,4.156e-06
152,60,0.002851,4.147e-06
152,77,0.002851,4.344e-06
152,88,0.002847,4.006e-06
153,100,0.002794,4.031e-06
153,30,0.002796,4.433e-06
153,36,0.002797,4.527e-06
153,40,4.456e-05,6.749e-08
153,61,0.002796,3.902e-06
153,62,0.002795,3.936e-06
153,74,0.002799,3.827e-06
154,101,0.002753,4.408e-06
154,109,0.002749,4.264e-06
154,16,0.002736,4.281e-06
154,24,0.002747,4.402e-06
154,67,0.002742,4.222e-06
154,75,0.002748,3.547e-06
155,101,0.002697,4.013e-06
155,105,0.002695,4.062e-06
155,11,0.002702,4.566e-06
155,114,0.002699,3.284e-06
155,144,0.0002595,3.616e-07
155,155,1.061e-08,3.954e-11
155,68,0.002703,3.862e-06
155,85,0.002699,4.474e-06
155,95,0.002695,4.968e-06
156,142,0.002649,3.804e-06
157,111,0.002606,3.848e-06
157,134,0.002599,3.728e-06
157,135,0.002605,3.421e-06
157,150,0.002603,3.692e-06
157,16,0.002603,4.072e-06
157,22,0.002606,4.169e-06
157,40,0.002605,4.3e-06
157,71,0.002603,4.48e-06
157,73,0.002609,3.756e-06
157,86,0.002608,3.878e-06
158,139,0.00256,3.935e-06
158,16,0.002561,3.913e-06
158,57,0.002563,3.284e-06
158,73,0.002553,3.633e-06
159,107,0.002513,3.773e-06
159,32,0.002512,3.56e-06
159,89,0.002517,4.07e-06
159,95,0.002516,4.251e-06
160,110,0.002469,3.644e-06
160,28,0.002472,3.805e-06
160,68,0.002469,3.849e-06
160,72,0.002475,3.647e-06
160,84,0.002467,3.489e-06
160,92,0.00247,3.93e-06
161,132,0.002433,3.093e-06
161,21,0.002426,3.594e-06
161,23,0.002428,3.425e-06
161,48,0.002431,4.412e-06
162,106,0.002394,3.562e-06
162,108,0.002394,3.528e-06
162,148,0.002388,3.448e-06
162,86,0.00239,2.975e-06
163,105,0.00235,2.848e-06
163,150,0.002348,2.812e-06
163,58,0.002346,3.46e-06
163,73,0.002346,3.551e-06
163,79,0.002345,3.587e-06
163,92,0.002345,3.443e-06
163,95,0.00235,3.481e-06
164,112,0.0004824,6.756e-07
164,159,0.002307,3.839e-06
164,31,0.002306,3.213e-06
164,49,0.002307,3.277e-06
165,112,0.002265,2.926e-06
165,13,0.002276,3.587e-06
165,14,0.002271,2.913e-06
165,22,0.002274,3.299e-06
165,43,0.002274,3.384e-06
165,52,0.002273,3.09e-06
165,65,0.002266,3.652e-06
166,155,0.002233,2.679e-06
166,157,0.002228,3.186e-06
166,17,0.002231,3.996e-06
166,20,0.002231,3.971e-06
166,38,0.002234,3.576e-06
166,60,0.002233,3.469e-06
167,10,0.002196,3.881e-06
167,159,0.002192,2.837e-06
167,162,0.002193,3.229e-06
167,68,0.002194,3.167e-06
168,101,0.002162,2.643e-06
168,15,0.002159,3.348e-06
168,31,0.002154,3.315e-06
168,57,0.00216,3.023e-06
168,95,0.002159,3.028e-06
169,108,4.348e-05,7.836e-08
169,131,0.00212,3.063e-06
169,133,0.002123,3.125e-06
169,29,0.002122,3.125e-06
169,32,0.002125,3.18e-06
169,73,0.002124,3.293e-06
170,115,0.002088,2.625e-06
170,41,0.00157,2.449e-06
170,83,0.00209,3.001e-06
170,85,0.002082,3.143e-06
170,96,0.002092,3.158e-06
171,104,0.002056,3.132e-06
171,169,0.002054,3.207e-06
171,85,0.002052,2.94e-06
171,88,0.002053,3.482e-06
171,94,0.002053,2.859e-06
173,123,0.00199,2.977e-06
173,14,0.001988,2.947e-06
173,169,0.001989,3.436e-06
173,52,0.001992,2.886e-06
173,61,0.001993,2.834e-06
173,62,0.001988,3.005e-06
174,25,0.001961,2.965e-06
174,54,0.001959,2.703e-06
175,139,0.0001233,1.559e-07
175,40,0.001928,2.757e-06
175,90,0.001926,3.468e-06
175,94,0.001931,3.022e-06
175,97,0.001925,3.378e-06
176,101,0.001897,2.418e-06
176,103,0.001893,3.156e-06
176,120,0.0001848,2.853e-07
176,129,0.001893,2.926e-06
176,166,0.001895,2.733e-06
176,56,0.001895,2.751e-06
176,70,0.001897,2.809e-06
177,107,0.001866,3.353e-06
177,110,0.001867,2.844e-06
177,132,0.001872,2.608e-06
177,148,0.001866,2.725e-06
177,51,0.001868,2.624e-06
178,107,0.001835,2.413e-06
178,110,0.001842,2.69e-06
178,127,0.001839,2.462e-06
178,17,0.001836,2.735e-06
178,26,0.001837,2.577e-06
179,105,0.001807,2.898e-06
179,14,0.001812,2.937e-06
179,85,0.001811,2.713e-06
180,103,0.001784,3.038e-06
180,104,0.001779,2.96e-06
181,106,0.00175,2.756e-06
181,39,0.001756,2.81e-06
181,41,0.001756,2.192e-06
181,77,0.001754,2.516e-06
182,103,0.001727,2.666e-06
182,112,0.001727,2.513e-06
182,114,0.001724,2.572e-06
182,125,0.001726,2.408e-06
182,16,0.001728,2.788e-06
182,164,0.001725,2.471e-06
182,174,0.00172,2.479e-06
182,72,0.001726,2.321e-06
183,102,0.0017,2.496e-06
183,146,0.001701,2.37e-06
183,18,0.001702,2.478e-06
183,35,0.001697,2.591e-06
183,36,0.001702,2.611e-06
184,101,0.001674,2.118e-06
184,104,0.001672,2.537e-06
184,106,0.001674,2.39e-06
184,176,0.001664,2.462e-06
185,113,0.001646,2.064e-06
185,151,0.001649,2.257e-06
185,164,0.001644,2.495e-06
185,33,0.001648,2.454e-06
185,89,0.001647,2.166e-06
186,102,0.001625,2.221e-06
186,132,0.001623,2.748e-06
186,14,0.001621,2.61e-06
186,34,0.001623,2.385e-06
186,36,0.001621,2.141e-06
186,84,0.001624,2.388e-06
186,89,0.001624,2.353e-06
187,124,0.001599,2.625e-06
187,159,0.001596,2.232e-06
187,161,0.001597,2.402e-06
187,26,0.001599,2.459e-06
187,38,0.001597,2.322e-06
187,85,0.0016,2.384e-06
188,108,0.001571,2.369e-06
188,30,0.001576,2.362e-06
188,42,0.001575,2.386e-06
188,64,0.001567,2.22e-06
189,102,0.001547,2.398e-06
189,122,0.001552,2.151e-06
189,160,0.001549,2.572e-06
189,36,0.001552,2.417e-06
189,51,0.001554,2.454e-06
189,55,0.001553,2.231e-06
189,79,0.001552,1.79e-06
189,86,0.001551,2.115e-06
190,105,0.001525,2.571e-06
190,160,0.001523,2.215e-06
190,169,0.001518,1.971e-06
190,23,0.001531,2.847e-06
191,104,0.001503,2.25e-06
191,105,0.001504,2.239e-06
191,66,0.001505,2.155e-06
191,87,0.001505,1.839e-06
192,108,0.001479,2.261e-06
192,14,0.001486,2.185e-06
192,17,0.001482,1.865e-06
192,185,0.001398,2.182e-06
192,191,0.0002371,3.581e-07
192,56,0.001486,2.1e-06
192,59,0.001481,2.173e-06
192,92,0.001483,2.291e-06
193,106,0.001461,1.995e-06
193,159,0.001455,2.543e-06
193,36,0.001459,2.168e-06
193,51,0.001461,2.017e-06
193,54,0.001462,1.863e-06
193,58,0.001464,2.1e-06
194,104,0.001438,2.464e-06
194,136,0.001437,1.936e-06
194,94,0.001441,1.789e-06
194,97,0.00144,2.441e-06
195,102,0.001418,2.163e-06
195,103,0.001417,2.267e-06
195,11,0.001421,1.871e-06
195,115,0.001417,2.272e-06
195,116,0.001421,2.062e-06
195,125,0.001417,1.933e-06
195,179,0.00139,2.021e-06
195,45,0.001415,2.024e-06
195,75,0.001417,2.153e-06
196,124,0.001397,2.317e-06
196,154,0.001397,1.927e-06
196,70,0.001399,2.227e-06
197,11,0.00138,2.161e-06
197,143,0.001376,1.731e-06
197,27,0.001379,2.157e-06
197,40,0.00138,2.082e-06
197,54,0.001379,2.163e-06
197,58,0.001378,2.366e-06
197,85,0.001376,1.888e-06
198,112,0.001358,2.084e-06
198,162,0.001349,1.931e-06
198,180,0.001328,1.761e-06
198,33,0.001359,2.059e-06
198,60,0.00136,2.348e-06
199,106,0.00134,1.943e-06
199,107,0.001337,1.846e-06
199,146,0.001335,1.969e-06
199,176,0.001319,1.75e-06
199,35,0.001336,1.961e-06
199,56,0.001339,2.213e-06
199,72,0.001336,1.842e-06
200,10,0.001321,1.927e-06
200,102,0.00132,1.762e-06
200,103,0.001316,1.893e-06
200,108,0.00132,1.841e-06
200,111,0.001317,1.787e-06
200,150,0.001315,1.523e-06
200,156,0.001313,1.865e-06
200,20,0.00132,1.775e-06
200,30,0.001325,1.9e-06
200,40,0.001318,1.968e-06
201,101,0.001301,1.995e-06
201,163,0.001293,1.947e-06
201,76,0.001301,1.709e-06
202,12,0.001283,1.933e-06
202,175,0.001266,1.741e-06
202,37,0.001286,2.365e-06
202,40,0.001282,1.825e-06
202,45,0.001284,1.675e-06
202,51,0.001283,1.824e-06
202,62,0.00128,1.819e-06
202,79,0.001284,1.789e-06
202,93,0.001283,1.958e-06
203,36,0.001263,2.005e-06
203,44,0.001262,1.835e-06
203,49,0.002316,0.0005281
204,14,0.001247,1.847e-06
204,152,0.001241,1.867e-06
204,158,0.00124,1.716e-06
204,177,0.001228,1.847e-06
204,47,0.001246,1.524e-06
204,84,0.001249,1.709e-06
205,148,0.001224,1.715e-06
205,167,0.001218,1.656e-06
205,53,0.001228,1.86e-06
205,66,0.001228,2.294e-06
205,77,0.001229,1.626e-06
205,88,0.001229,1.771e-06
206,104,0.001207,1.712e-06
206,14,0.001212,1.882e-06
206,201,0.0007457,1.139e-06
206,24,0.001213,1.748e-06
207,132,0.001194,1.705e-06
207,173,0.001179,1.711e-06
207,196,0.001059,1.58e-06
207,49,0.001198,1.458e-06
207,83,0.001194,1.78e-06
207,92,0.001195,1.814e-06
208,101,0.001179,1.881e-06
208,113,0.001177,1.712e-06
208,183,0.001146,1.808e-06
208,197,0.001037,1.397e-06
208,30,0.001181,1.876e-06
208,38,0.001179,1.937e-06
208,48,0.001176,1.82e-06
208,83,0.001178,1.739e-06
209,103,0.00116,1.463e-06
209,130,0.00116,1.544e-06
209,177,0.001143,1.903e-06
209,191,0.001102,1.597e-06
209,27,0.001164,1.831e-06
209,51,0.001164,1.737e-06
209,91,0.00116,1.697e-06
210,206,0.001461,2.163e-06
210,28,0.001148,1.723e-06
210,34,0.001146,1.833e-06
210,69,0.001146,1.513e-06
210,78,0.001145,2.098e-06
211,147,0.001126,1.657e-06
211,188,0.001088,1.555e-06
211,36,0.001131,1.609e-06
211,42,0.001134,1.575e-06
212,148,0.00111,1.497e-06
212,187,0.001077,1.556e-06
212,29,0.005529,8.369e-06
213,106,0.001099,1.664e-06
213,109,0.0011,1.832e-06
213,112,0.001099,1.539e-06
213,145,0.001096,1.779e-06
213,167,0.001087,1.817e-06
213,27,0.001101,1.808e-06
213,42,0.001099,1.723e-06
213,44,0.001101,1.717e-06
213,79,0.0011,1.328e-06
213,83,0.001099,1.66e-06
214,10,0.001089,1.711e-06
214,104,0.001082,1.769e-06
214,111,0.001083,1.739e-06
214,177,0.001068,1.543e-06
214,183,0.00106,1.546e-06
214,189,0.001046,1.581e-06
214,45,0.001087,1.427e-06
215,108,0.001071,1.634e-06
215,54,0.00107,1.667e-06
215,78,0.001069,1.633e-06
216,134,0.001053,1.6e-06
216,149,0.001052,1.636e-06
216,30,0.001057,1.62e-06
216,49,0.001057,1.49e-06
216,50,0.001055,1.659e-06
217,125,0.00104,1.652e-06
217,132,0.00104,1.444e-06
217,217,7.079e-17,2.872e-19
218,114,0.001029,1.586e-06
218,12,0.001028,1.565e-06
218,141,0.001027,1.672e-06
218,170,0.001017,1.58e-06
218,26,0.001029,1.434e-06
218,50,0.001031,1.542e-06
218,98,0.001028,1.703e-06
219,114,0.001014,1.357e-06
219,132,0.001012,1.131e-06
219,83,0.001014,1.7e-06
220,106,0.0009994,1.452e-06
220,117,0.001001,1.359e-06
220,184,0.0009766,1.44e-06
220,193,0.0009595,1.464e-06
220,31,0.001004,1.347e-06
220,38,0.001002,1.612e-06
220,50,0.001003,1.478e-06
220,51,0.001003,1.459e-06
220,54,0.001002,1.38e-06
220,62,0.0009997,1.536e-06
220,64,0.001001,1.44e-06
221,106,4.19e-05,7.284e-08
221,107,0.0009876,1.273e-06
221,108,0.0009874,1.396e-06
221,113,0.0009868,1.492e-06
221,125,0.0009866,1.477e-06
221,194,0.0009437,1.3e-06
221,210,0.0007674,1.22e-06
221,22,0.0009885,1.437e-06
221,29,0.0009899,1.457e-06
221,33,0.0009887,1.574e-06
221,34,0.0009907,1.463e-06
222,102,0.0009769,1.399e-06
222,194,0.0009339,1.287e-06
222,219,0.0001192,1.935e-07
223,12,0.000965,1.568e-06
223,120,0.0009621,1.389e-06
223,158,0.0009545,1.346e-06
223,16,0.0009646,1.337e-06
223,200,0.0009015,1.365e-06
223,24,0.0009626,1.321e-06
223,70,0.0009654,1.353e-06
223,82,0.0009616,1.576e-06
223,93,0.0009622,1.413e-06
224,131,0.0009472,1.557e-06
224,132,0.0009457,1.49e-06
224,147,0.0009442,1.277e-06
224,153,0.0009459,1.408e-06
224,157,0.0009431,1.453e-06
224,37,0.0009491,1.406e-06
224,64,0.0009496,1.254e-06
224,89,0.0009512,1.373e-06
225,157,0.0009307,1.299e-06
225,160,0.0009299,1.645e-06
225,165,0.0009272,1.392e-06
225,190,0.000907,1.216e-06
225,191,0.0009045,1.238e-06
225,20,0.0009372,1.299e-06
225,86,0.0009377,1.4e-06
226,10,0.000925,1.245e-06
226,104,0.0009257,1.332e-06
226,151,0.0009209,1.516e-06
226,18,0.0009277,1.303e-06
226,30,0.000927,1.307e-06
226,40,0.0009259,1.244e-06
226,94,0.0009258,1.324e-06
227,170,0.0009021,1.379e-06
227,208,0.0008148,1.247e-06
227,213,0.0007438,1.008e-06
227,37,0.000915,1.298e-06
227,75,0.0009171,1.597e-06
227,95,0.0009121,1.152e-06
228,19,0.0009048,1.353e-06
228,198,0.0008599,1.146e-06
228,221,0.0004336,6.403e-07
228,43,0.000904,1.512e-06
229,101,0.0008895,1.129e-06
229,108,0.0008894,1.302e-06
229,126,0.0008857,1.459e-06
229,158,0.000885,1.258e-06
229,66,0.0008922,1.28e-06
230,111,0.0008781,1.273e-06
230,176,0.0008655,1.252e-06
230,187,0.0008574,1.044e-06
230,83,0.0008789,1.336e-06
231,10,0.0008705,1.348e-06
231,103,0.0008684,1.284e-06
231,154,0.000861,1.433e-06
232,105,0.0008558,1.057e-06
232,112,0.0002622,4.092e-07
232,163,0.0008472,1.118e-06
232,184,0.0008399,1.295e-06
232,198,0.0008198,1.203e-06
232,20,0.0008583,1.262e-06
232,23,0.0008572,1.27e-06
232,52,0.0008583,1.161e-06
232,79,0.000857,1.203e-06
233,100,0.0008456,1.301e-06
233,103,0.0008472,1.241e-06
233,160,0.0008387,1.306e-06
233,173,0.0008348,1.182e-06
233,191,0.0008212,1.173e-06
233,197,0.0008115,1.066e-06
233,20,0.0008478,1.185e-06
233,23,0.0008464,1.173e-06
234,103,0.0008356,1.222e-06
234,184,0.0008186,1.243e-06
234,29,0.0008377,1.238e-06
234,47,0.0008381,1.349e-06
234,78,0.0008337,1.228e-06
234,86,0.0008368,1.37e-06
234,97,0.001375,2.088e-06
235,100,0.000824,1.276e-06
235,133,0.0008231,1.287e-06
235,166,0.0008173,1.017e-06
235,201,0.0007873,1.026e-06
235,42,0.0008275,1.176e-06
236,110,0.0008143,1.317e-06
236,13,0.0008161,1.048e-06
236,188,0.0007951,1.306e-06
236,208,0.0007571,1.063e-06
236,54,0.0008151,1.098e-06
237,15,0.0008081,1.225e-06
237,219,0.0006734,8.876e-07
237,231,0.0002431,3.654e-07
238,100,0.000793,1.123e-06
238,16,0.0007964,1.124e-06
238,165,0.000788,1.346e-06
238,199,0.0007646,1.295e-06
238,29,0.0007952,1.201e-06
238,44,0.0007974,1.293e-06
238,50,0.0007951,1.097e-06
239,123,0.0007835,1.249e-06
239,132,0.0007821,9.7e-07
239,188,0.0007667,1.239e-06
239,26,0.0007865,1.084e-06
239,58,0.0007856,1.252e-06
239,67,0.0007848,1.239e-06
239,83,0.0007861,1.139e-06
240,10,0.001003,1.457e-06
240,100,0.000776,1.301e-06
240,108,0.0007745,1.091e-06
240,114,0.0007734,1.322e-06
240,163,0.000769,1.132e-06
240,170,0.0007649,1.273e-06
240,37,0.0007758,1.066e-06
240,63,0.0007776,1.158e-06
240,69,0.0007763,1.041e-06
240,74,0.0007771,1.174e-06
240,75,0.0007748,1.057e-06
240,94,0.0007757,1.227e-06
241,103,0.0007642,1.203e-06
241,123,0.0007652,1.027e-06
241,149,0.0007616,1.018e-06
241,214,0.0006995,1.127e-06
241,59,0.0007639,1.127e-06
241,67,0.0007652,1.026e-06
241,69,0.0007676,1.13e-06
242,105,0.0007571,1.043e-06
242,106,0.0007571,1.122e-06
242,166,0.0007483,1.078e-06
242,241,6.287e-07,9.858e-10
242,38,0.0007567,1.17e-06
242,97,0.0007576,1.104e-06
243,104,0.0007478,1.072e-06
243,121,0.0007479,1.077e-06
243,140,0.000744,1.109e-06
243,163,0.0007402,9.978e-07
243,184,0.0007302,1.13e-06
243,213,0.0006905,1.146e-06
243,219,0.0006621,1.049e-06
243,224,0.0006183,7.712e-07
243,66,0.0007491,1.11e-06
244,109,0.0007381,1.161e-06
244,142,0.000736,1.205e-06
244,184,0.0007251,1.197e-06
244,232,0.0004685,6.614e-07
244,238,0.0001833,2.611e-07
244,41,0.0007405,1.133e-06
245,145,0.0007232,1.054e-06
245,164,0.0007232,1.086e-06
245,26,0.0007298,1.041e-06
245,31,0.0007317,1.062e-06
245,35,0.00073,8.782e-07
245,70,0.0007305,1.004e-06
245,93,0.0007286,1.049e-06
246,10,0.0007224,1.044e-06
246,106,0.0007204,1.101e-06
246,196,0.0006984,1.043e-06
246,203,0.0006897,1.128e-06
246,205,0.0006895,1.018e-06
246,221,0.0006369,9.775e-07
246,222,0.0006307,9.59e-07
246,32,0.0007237,1.153e-06
246,49,0.0007224,9.601e-07
246,76,0.0007203,1.119e-06
247,100,0.0007108,1.085e-06
247,14,0.0007144,1.058e-06
247,180,0.0007,9.309e-07
247,212,0.0006664,9.002e-07
247,224,0.0006133,1.019e-06
247,43,0.0007136,1.155e-06
247,50,0.0007133,1.017e-06
247,54,0.0007145,1.017e-06
247,74,0.0007116,1.011e-06
247,95,0.0007109,9.693e-07
248,13,0.0007044,1.047e-06
248,188,0.0006868,9.878e-07
248,21,0.0007038,9.99e-07
248,26,0.0007064,1.156e-06
248,45,0.0007044,9.924e-07
248,48,0.0007047,1.232e-06
248,61,0.0007056,1.121e-06
249,101,0.000696,1.14e-06
249,108,0.0006937,1.269e-06
249,143,0.0006911,1.053e-06
249,161,0.0006907,1.014e-06
249,178,0.0006843,9.296e-07
249,184,0.0006835,9.767e-07
249,46,0.0006978,1.066e-06
249,68,0.0006968,8.803e-07
249,93,0.000695,1.074e-06
250,134,0.0006834,9.84e-07
250,18,0.0006898,1.145e-06
250,241,0.0002932,4.639e-07
250,56,7.323e-05,9.801e-08
250,57,0.0006861,1.023e-06
250,72,0.0006886,1.07e-06
251,109,0.0006785,1.001e-06
251,11,0.0006802,1.102e-06
251,115,0.0006779,9.688e-07
251,146,0.0006763,1.009e-06
