m_slr,m_ne,cross,error
297,129,1.325e-05,3.212e-08
297,144,1.324e-05,4.153e-08
297,145,1.318e-05,6.028e-08
297,16,1.335e-05,3.416e-08
297,169,1.322e-05,5.585e-08
297,170,1.316e-05,2.535e-08
297,178,1.312e-05,2.83e-08
297,181,1.313e-05,2.733e-08
297,189,1.31e-05,2.602e-08
297,19,1.329e-05,2.671e-08
297,197,1.307e-05,3.023e-08
297,2,1.332e-05,2.735e-08
297,205,1.296e-05,3.146e-08
297,244,1.236e-05,2.355e-08
297,28,1.331e-05,3.214e-08
297,31,1.329e-05,2.855e-08
297,49,1.329e-05,5.883e-08
297,53,1.327e-05,2.724e-08
297,6,1.332e-05,2.702e-08
297,68,1.329e-05,3.891e-08
297,7,1.332e-05,3.083e-08
297,83,1.329e-05,3.151e-08
297,88,1.33e-05,3.314e-08
297,96,1.329e-05,3.927e-08
297,98,1.326e-05,3.226e-08
298,13,1.316e-05,2.819e-08
298,134,1.306e-05,3.275e-08
298,144,1.309e-05,3.098e-08
298,152,1.304e-05,4.272e-08
298,178,1.295e-05,2.985e-08
298,179,1.296e-05,2.901e-08
298,18,1.313e-05,2.435e-08
298,190,1.293e-05,2.807e-08
298,193,1.291e-05,2.985e-08
298,201,1.284e-05,2.705e-08
298,205,1.285e-05,3.122e-08
298,231,1.25e-05,2.993e-08
298,233,1.249e-05,2.653e-08
298,236,1.246e-05,2.614e-08
298,239,1.232e-05,2.579e-08
298,24,1.32e-05,2.907e-08
298,31,1.315e-05,2.878e-08
298,41,1.308e-05,3.08e-08
298,56,1.313e-05,3.249e-08
298,58,1.314e-05,3.573e-08
298,65,1.313e-05,3.178e-08
298,66,1.313e-05,2.866e-08
298,72,1.314e-05,2.912e-08
298,76,1.319e-05,5.73e-08
298,88,1.311e-05,3.218e-08
298,89,1.312e-05,3.392e-08
299,17,1.295e-05,3.005e-08
299,172,1.283e-05,2.669e-08
299,189,1.272e-05,3.484e-08
299,20,1.292e-05,2.632e-08
299,33,1.299e-05,2.742e-08
299,42,1.3e-05,2.691e-08
299,70,1.295e-05,3.139e-08
299,85,1.294e-05,2.576e-08
299,94,1.294e-05,2.395e-08
300,104,1.278e-05,2.561e-08
300,126,1.277e-05,3.167e-08
300,168,1.269e-05,3.168e-08
300,186,1.259e-05,3.064e-08
300,191,1.263e-05,3.006e-08
300,198,1.256e-05,3.717e-08
300,199,1.255e-05,3.827e-08
300,22,1.281e-05,2.814e-08
300,220,1.243e-05,3.318e-08
300,227,1.232e-05,3.573e-08
300,23,1.284e-05,3.198e-08
300,232,1.221e-05,2.319e-08
300,242,1.199e-05,2.927e-08
300,244,1.193e-05,2.453e-08
300,29,1.283e-05,2.756e-08
300,36,1.278e-05,2.952e-08
300,37,1.282e-05,3.111e-08
300,55,1.278e-05,3.658e-08
300,85,1.28e-05,2.527e-08
301,21,1.268e-05,2.51e-08
301,214,1.227e-05,2.583e-08
301,245,1.176e-05,2.17e-08
301,30,1.262e-05,3.07e-08
301,43,1.266e-05,2.93e-08
301,46,1.263e-05,3.102e-08
301,60,1.265e-05,2.811e-08
301,83,1.264e-05,3.198e-08
301,84,1.264e-05,2.445e-08
301,89,1.266e-05,2.476e-08
302,101,1.247e-05,4.004e-08
302,13,1.252e-05,2.38e-08
302,153,1.242e-05,2.536e-08
302,158,1.237e-05,4.891e-08
302,170,1.236e-05,2.777e-08
302,185,1.23e-05,2.497e-08
302,188,1.231e-05,2.997e-08
302,191,1.232e-05,3.035e-08
302,193,1.225e-05,4.679e-08
302,202,1.223e-05,3.736e-08
302,212,1.215e-05,2.344e-08
302,238,1.183e-05,2.422e-08
302,3,1.248e-05,2.452e-08
302,51,1.249e-05,2.368e-08
302,52,1.247e-05,2.859e-08
302,90,1.248e-05,2.478e-08
303,105,1.231e-05,2.482e-08
303,113,1.228e-05,2.462e-08
303,136,1.226e-05,2.544e-08
303,151,1.227e-05,3.78e-08
303,18,1.233e-05,2.608e-08
303,181,1.223e-05,2.969e-08
303,182,1.221e-05,3.139e-08
303,188,1.213e-05,2.374e-08
303,194,1.216e-05,3.899e-08
303,208,1.203e-05,2.903e-08
303,248,1.138e-05,2.104e-08
303,34,1.236e-05,2.609e-08
303,36,1.234e-05,2.311e-08
303,38,1.233e-05,2.475e-08
303,46,1.235e-05,3.327e-08
303,64,1.235e-05,2.624e-08
303,85,1.23e-05,2.799e-08
303,88,1.236e-05,3.266e-08
303,97,1.234e-05,3.537e-08
304,104,1.218e-05,2.422e-08
304,106,1.213e-05,2.508e-08
304,121,1.215e-05,3.698e-08
304,140,1.212e-05,3.038e-08
304,143,1.213e-05,2.578e-08
304,163,1.21e-05,2.946e-08
304,164,1.2e-05,3.072e-08
304,184,1.201e-05,2.234e-08
304,198,1.194e-05,2.931e-08
304,205,1.189e-05,2.714e-08
304,209,1.192e-05,5.161e-08
304,214,1.185e-05,2.217e-08
304,231,1.163e-05,2.818e-08
304,236,1.157e-05,2.744e-08
304,28,1.215e-05,3.08e-08
304,38,1.219e-05,3.095e-08
304,74,1.22e-05,2.627e-08
304,82,1.214e-05,2.499e-08
305,109,1.203e-05,3.021e-08
305,11,1.201e-05,2.853e-08
305,139,1.195e-05,2.506e-08
305,154,1.193e-05,2.271e-08
305,159,1.192e-05,2.092e-08
305,167,1.19e-05,2.333e-08
305,168,1.188e-05,2.627e-08
305,175,1.187e-05,3.245e-08
305,183,1.181e-05,3.686e-08
305,216,1.169e-05,3.843e-08
305,242,1.135e-05,2.401e-08
305,3,1.205e-05,2.814e-08
305,38,1.198e-05,3.625e-08
305,44,1.191e-05,3.854e-08
305,57,1.2e-05,2.718e-08
305,59,1.199e-05,2.28e-08
305,82,1.199e-05,2.585e-08
306,114,1.184e-05,3.386e-08
306,131,1.185e-05,2.603e-08
306,134,1.101e-05,2.305e-08
306,137,1.183e-05,2.184e-08
306,151,1.182e-05,2.385e-08
306,158,1.18e-05,3.805e-08
306,162,1.184e-05,2.885e-08
306,177,1.175e-05,2.138e-08
306,178,1.173e-05,4.706e-08
306,185,1.167e-05,2.778e-08
306,188,1.17e-05,2.876e-08
306,198,1.166e-05,4.241e-08
306,203,1.167e-05,3.068e-08
306,206,1.161e-05,2.501e-08
306,223,1.147e-05,3.735e-08
306,34,1.189e-05,2.568e-08
306,43,1.188e-05,2.215e-08
306,45,1.185e-05,2.304e-08
306,47,1.189e-05,2.41e-08
306,65,1.187e-05,3.186e-08
306,7,1.191e-05,2.843e-08
306,75,1.187e-05,2.667e-08
307,105,1.172e-05,2.911e-08
307,113,1.168e-05,2.068e-08
307,14,1.172e-05,2.356e-08
307,153,1.172e-05,2.429e-08
307,158,1.164e-05,2.655e-08
307,165,1.163e-05,2.325e-08
307,172,1.159e-05,2.854e-08
307,176,1.162e-05,2.904e-08
307,192,1.155e-05,2.339e-08
307,216,1.144e-05,2.572e-08
307,229,1.131e-05,2.327e-08
307,239,1.117e-05,4.585e-08
307,241,1.114e-05,2.468e-08
307,242,1.106e-05,2.542e-08
307,243,1.107e-05,4.097e-08
307,32,1.173e-05,2.271e-08
307,36,1.174e-05,2.679e-08
307,42,1.174e-05,2.439e-08
307,87,1.172e-05,2.631e-08
307,90,1.168e-05,2.964e-08
308,115,1.153e-05,2.816e-08
308,12,1.16e-05,2.669e-08
308,145,1.151e-05,4.01e-08
308,157,1.154e-05,2.346e-08
308,165,1.148e-05,2.762e-08
308,178,1.146e-05,2.409e-08
308,184,1.142e-05,3.557e-08
308,185,1.142e-05,3.339e-08
308,224,1.119e-05,2.014e-08
308,228,1.111e-05,2.89e-08
308,239,1.1e-05,3.499e-08
308,246,1.087e-05,2.304e-08
308,33,1.154e-05,5.471e-08
308,48,4.65e-06,2.002e-08
308,60,4.153e-06,2.086e-08
308,69,1.159e-05,2.639e-08
308,84,1.162e-05,3.139e-08
308,86,1.163e-05,2.508e-08
308,97,1.156e-05,2.327e-08
309,104,1.145e-05,2.794e-08
309,109,1.136e-05,3.428e-08
309,111,1.136e-05,2.991e-08
309,119,1.141e-05,4.665e-08
309,134,1.142e-05,2.399e-08
309,151,1.137e-05,2.296e-08
309,207,1.121e-05,2.615e-08
309,215,1.115e-05,2.625e-08
309,221,1.11e-05,2.62e-08
309,231,1.1e-05,2.596e-08
309,41,1.144e-05,3.48e-08
309,47,1.149e-05,3.428e-08
309,50,1.144e-05,3.22e-08
309,54,1.142e-05,2.813e-08
309,61,1.144e-05,2.608e-08
309,67,1.148e-05,4.921e-08
310,107,1.129e-05,2.341e-08
310,111,1.126e-05,2.629e-08
310,112,1.125e-05,3.428e-08
310,141,1.123e-05,2.724e-08
310,142,1.119e-05,2.926e-08
310,155,1.123e-05,3.003e-08
310,175,1.117e-05,2.644e-08
310,177,1.117e-05,2.409e-08
310,195,1.107e-05,2.562e-08
310,205,1.106e-05,2.582e-08
310,245,1.065e-05,2.444e-08
310,55,1.13e-05,2.395e-08
310,58,1.129e-05,2.559e-08
310,73,1.128e-05,2.536e-08
310,90,1.129e-05,2.542e-08
310,94,1.132e-05,3.183e-08
311,112,1.11e-05,2.188e-08
311,115,1.112e-05,2.369e-08
311,139,1.11e-05,2.174e-08
311,150,1.107e-05,2.946e-08
311,169,1.105e-05,3.412e-08
311,170,1.108e-05,2.67e-08
311,172,1.099e-05,2.761e-08
311,182,1.106e-05,2.672e-08
311,187,1.102e-05,2.048e-08
311,30,1.119e-05,2.439e-08
311,49,1.116e-05,2.218e-08
311,9,1.116e-05,2.531e-08
312,113,1.102e-05,2.555e-08
312,118,1.096e-05,2.698e-08
312,145,1.101e-05,3.242e-08
312,146,1.097e-05,2.985e-08
312,172,1.091e-05,2.58e-08
312,187,1.086e-05,2.499e-08
312,21,1.102e-05,2.444e-08
312,220,1.07e-05,2.081e-08
312,249,1.016e-05,3.51e-08
312,26,1.1e-05,2.573e-08
312,28,1.103e-05,2.958e-08
312,34,1.107e-05,2.644e-08
312,40,1.104e-05,2.688e-08
312,6,1.103e-05,2.263e-08
312,63,1.103e-05,3.018e-08
312,84,1.101e-05,2.495e-08
313,159,1.08e-05,2.162e-08
313,166,1.077e-05,3.672e-08
313,179,1.073e-05,8.052e-08
313,192,1.071e-05,3.373e-08
313,20,1.088e-05,2.691e-08
313,216,1.059e-05,2.803e-08
313,229,1.055e-05,3.503e-08
313,41,1.091e-05,2.737e-08
313,49,1.089e-05,2.107e-08
313,55,1.089e-05,2.356e-08
313,93,1.09e-05,3.098e-08
314,102,1.074e-05,3.044e-08
314,113,1.074e-05,2.223e-08
314,123,1.07e-05,2.364e-08
314,127,1.07e-05,1.962e-08
314,135,1.07e-05,2.451e-08
314,137,1.072e-05,3.033e-08
314,206,1.058e-05,2.616e-08
314,211,1.052e-05,3.952e-08
314,213,1.052e-05,2.596e-08
314,218,1.042e-05,2.575e-08
314,24,1.08e-05,2.393e-08
314,38,1.074e-05,2.118e-08
314,52,1.076e-05,4.073e-08
314,75,1.074e-05,2.803e-08
314,8,1.078e-05,2.626e-08
314,91,1.077e-05,2.079e-08
314,97,1.07e-05,2.442e-08
315,108,1.058e-05,2.862e-08
315,132,1.058e-05,2.536e-08
315,15,1.063e-05,2.073e-08
315,159,1.054e-05,4.034e-08
315,192,1.045e-05,2.881e-08
315,207,1.037e-05,2.367e-08
315,231,1.026e-05,2.678e-08
315,244,1.008e-05,2.451e-08
315,25,1.061e-05,2.908e-08
315,29,1.067e-05,2.924e-08
315,39,1.059e-05,2.541e-08
315,74,1.061e-05,3.869e-08
315,77,1.064e-05,2.199e-08
315,92,1.066e-05,2.161e-08
315,93,1.063e-05,2.862e-08
316,10,1.049e-05,3.106e-08
316,117,1.045e-05,2.205e-08
316,123,1.044e-05,2.999e-08
316,13,1.053e-05,2.109e-08
316,139,1.048e-05,2.31e-08
316,14,1.052e-05,2.967e-08
316,145,1.046e-05,2.486e-08
316,147,1.041e-05,2.352e-08
316,162,1.044e-05,1.944e-08
316,18,1.053e-05,2.668e-08
316,185,1.034e-05,2.283e-08
316,192,1.034e-05,3.771e-08
316,234,1.008e-05,2.22e-08
316,38,1.049e-05,2.105e-08
316,4,1.048e-05,2.81e-08
316,40,1.052e-05,3.058e-08
316,56,1.05e-05,1.937e-08
316,58,1.053e-05,2.68e-08
316,94,1.047e-05,2.083e-08
317,106,1.036e-05,2.025e-08
317,107,1.033e-05,2.422e-08
317,157,1.028e-05,2.29e-08
317,163,1.028e-05,2.252e-08
317,184,1.026e-05,2.353e-08
317,23,1.038e-05,2.369e-08
317,45,1.037e-05,2.469e-08
317,55,1.036e-05,2.545e-08
317,71,1.033e-05,2.092e-08
317,87,1.031e-05,2.291e-08
317,90,1.037e-05,1.845e-08
317,98,1.036e-05,2.871e-08
318,105,1.02e-05,2.888e-08
318,109,1.022e-05,2.478e-08
318,111,1.023e-05,2.455e-08
318,125,1.021e-05,2.173e-08
318,160,1.016e-05,2.024e-08
318,165,1.017e-05,2.125e-08
318,177,1.011e-05,2.106e-08
318,178,1.013e-05,2.245e-08
318,185,1.005e-05,3.031e-08
318,186,1.265e-05,2.954e-08
318,193,1.01e-05,2.052e-08
318,234,9.851e-06,3.078e-08
318,41,1.029e-05,2.67e-08
318,59,1.026e-05,2.163e-08
318,84,1.023e-05,3.302e-08
319,132,1.01e-05,2.067e-08
319,145,1.007e-05,2.541e-08
319,174,1.002e-05,2.46e-08
319,183,9.989e-06,2.388e-08
319,193,9.918e-06,2.777e-08
319,2,1.014e-05,2.077e-08
319,21,1.014e-05,2.086e-08
319,211,9.893e-06,2.482e-08
319,216,9.877e-06,2.349e-08
319,217,9.86e-06,2.14e-08
319,35,1.013e-05,2.399e-08
319,36,1.013e-05,2.352e-08
319,5,1.011e-05,2.712e-08
319,7,1.012e-05,2.409e-08
319,70,1.013e-05,2.411e-08
319,87,1.013e-05,2.188e-08
320,114,9.965e-06,2.584e-08
320,137,9.909e-06,2.126e-08
320,175,9.898e-06,2.047e-08
320,194,9.842e-06,2.331e-08
320,220,9.751e-06,1.954e-08
320,235,9.634e-06,2.598e-08
320,246,9.466e-06,2.382e-08
320,41,9.986e-06,3.197e-08
320,44,9.988e-06,1.958e-08
320,55,9.99e-06,2.077e-08
320,6,9.985e-06,2.172e-08
320,63,1.001e-05,2e-08
320,77,1.003e-05,2.651e-08
320,82,1e-05,2.115e-08
320,91,9.961e-06,2.579e-08
321,103,9.896e-06,2.065e-08
321,109,9.872e-06,1.974e-08
321,134,9.844e-06,2.094e-08
321,15,9.9e-06,2.756e-08
321,150,9.787e-06,3.27e-08
321,166,9.801e-06,2.81e-08
321,182,9.762e-06,2.221e-08
321,190,9.723e-06,2.301e-08
321,204,9.662e-06,2.995e-08
321,205,9.677e-06,1.899e-08
321,206,9.684e-06,2.986e-08
321,21,9.883e-06,4.111e-08
321,22,9.878e-06,2.016e-08
321,232,9.526e-06,1.756e-08
321,239,9.475e-06,2.053e-08
321,243,9.453e-06,1.876e-08
321,34,9.89e-06,3.129e-08
321,44,9.868e-06,1.898e-08
321,48,9.938e-06,2.309e-08
321,55,9.874e-06,2.446e-08
321,63,9.907e-06,2.001e-08
321,64,9.891e-06,4.017e-08
321,91,9.852e-06,2.674e-08
322,105,9.731e-06,2.372e-08
322,109,9.751e-06,1.729e-08
322,115,9.73e-06,2.005e-08
322,140,9.715e-06,2.111e-08
322,161,9.699e-06,3.554e-08
322,179,9.651e-06,2.311e-08
322,183,9.66e-06,1.872e-08
322,194,9.644e-06,2.373e-08
322,197,9.563e-06,2.359e-08
322,216,9.513e-06,1.922e-08
322,38,9.818e-06,2.566e-08
322,4,9.792e-06,2.487e-08
322,80,9.757e-06,2.095e-08
322,95,9.748e-06,1.979e-08
323,105,9.634e-06,2.394e-08
323,12,9.632e-06,2.583e-08
323,166,9.573e-06,1.808e-08
323,182,9.564e-06,2.563e-08
323,185,9.514e-06,3.51e-08
323,188,9.515e-06,2.265e-08
323,201,9.453e-06,2.036e-08
323,214,9.402e-06,2.12e-08
323,219,9.424e-06,2.081e-08
323,25,9.658e-06,4.471e-08
323,30,9.633e-06,1.827e-08
323,40,9.652e-06,2.031e-08
323,5,9.66e-06,2.126e-08
324,17,9.509e-06,2.114e-08
324,178,9.402e-06,3.254e-08
324,207,9.323e-06,3.564e-08
324,23,9.523e-06,2.507e-08
324,234,9.179e-06,3.888e-08
324,37,9.553e-06,2.242e-08
324,5,9.54e-06,2.204e-08
324,52,9.537e-06,2.295e-08
324,62,9.521e-06,2.395e-08
324,83,9.528e-06,2.169e-08
324,85,9.5e-06,2.957e-08
324,95,9.522e-06,2.037e-08
324,99,9.54e-06,1.819e-08
325,1,9.374e-06,3.957e-08
325,118,9.386e-06,2.397e-08
325,128,9.371e-06,2.24e-08
325,129,9.399e-06,2.61e-08
325,136,9.38e-06,2.393e-08
325,141,9.387e-06,1.958e-08
325,15,1.187e-05,2.305e-08
325,163,9.303e-06,2.775e-08
325,167,9.309e-06,2.785e-08
325,192,9.315e-06,2.366e-08
325,216,9.202e-06,1.732e-08
325,234,9.089e-06,1.951e-08
325,235,9.103e-06,2.614e-08
325,246,8.966e-06,2.105e-08
325,48,9.379e-06,2.26e-08
325,5,9.43e-06,3.461e-08
325,6,9.425e-06,1.73e-08
325,68,9.406e-06,2.569e-08
325,74,9.409e-06,2.185e-08
325,85,9.403e-06,2.039e-08
326,1,9.286e-06,2.68e-08
326,103,9.291e-06,2.236e-08
326,107,9.317e-06,2.484e-08
326,117,9.258e-06,1.973e-08
326,122,9.26e-06,2.235e-08
326,125,9.274e-06,1.867e-08
326,154,9.246e-06,1.773e-08
326,157,9.251e-06,2.475e-08
326,158,9.265e-06,1.731e-08
326,170,9.237e-06,3.735e-08
326,201,9.143e-06,2.356e-08
326,233,9e-06,2.144e-08
326,33,9.341e-06,2.056e-08
326,51,9.316e-06,2.242e-08
326,93,9.299e-06,1.703e-08
327,1,9.197e-06,3.637e-08
327,106,9.153e-06,2.766e-08
327,115,9.173e-06,1.868e-08
327,12,9.234e-06,4.098e-08
327,135,9.132e-06,2.274e-08
327,139,9.176e-06,1.981e-08
327,183,9.08e-06,2.113e-08
327,194,9.092e-06,2.019e-08
327,2,9.207e-06,1.941e-08
327,205,9.037e-06,3.222e-08
327,22,9.184e-06,2.302e-08
327,4,9.215e-06,2.14e-08
327,65,9.194e-06,2.847e-08
328,100,9.051e-06,1.974e-08
328,125,9.035e-06,1.955e-08
328,130,9.062e-06,2.313e-08
328,132,9.066e-06,2.338e-08
328,140,9.043e-06,1.953e-08
328,159,9.003e-06,2.219e-08
328,167,8.998e-06,2.11e-08
328,189,8.963e-06,2.688e-08
328,208,8.93e-06,3.131e-08
328,211,8.909e-06,1.804e-08
328,240,8.697e-06,3.826e-08
328,25,9.104e-06,2.149e-08
328,30,9.141e-06,2.914e-08
328,31,9.092e-06,2.597e-08
328,50,9.075e-06,1.946e-08
328,80,9.072e-06,2.296e-08
328,82,9.084e-06,2.186e-08
328,93,9.091e-06,2.29e-08
329,101,8.951e-06,2.038e-08
329,108,8.97e-06,1.702e-08
329,11,8.994e-06,2.643e-08
329,111,8.956e-06,1.905e-08
329,112,8.925e-06,2.318e-08
329,113,8.925e-06,2.412e-08
329,137,8.955e-06,3.459e-08
329,211,8.787e-06,1.729e-08
329,220,8.762e-06,1.895e-08
329,229,8.686e-06,2.062e-08
329,246,8.571e-06,1.862e-08
329,247,8.566e-06,2.715e-08
329,68,8.975e-06,2.698e-08
329,75,8.982e-06,2.657e-08
330,110,8.884e-06,2.682e-08
330,147,8.848e-06,2.087e-08
330,158,8.83e-06,2.079e-08
330,173,8.787e-06,3.569e-08
330,20,8.855e-06,2.877e-08
330,21,8.895e-06,3.426e-08
330,217,8.689e-06,1.768e-08
330,22,8.912e-06,2.144e-08
330,223,8.667e-06,1.575e-08
330,27,8.891e-06,1.971e-08
330,33,8.889e-06,2.128e-08
330,41,8.887e-06,1.826e-08
330,87,8.836e-06,1.881e-08
330,97,8.765e-06,3.299e-08
331,117,8.73e-06,3.436e-08
331,124,8.746e-06,1.779e-08
331,14,8.802e-06,1.763e-08
331,140,8.727e-06,1.969e-08
331,149,8.727e-06,2.032e-08
331,151,8.71e-06,1.919e-08
331,162,8.728e-06,2.459e-08
331,170,8.714e-06,1.632e-08
331,19,8.751e-06,2.982e-08
331,193,8.648e-06,2.167e-08
331,214,8.556e-06,2.122e-08
331,221,8.612e-06,3.074e-08
331,222,8.534e-06,1.646e-08
331,227,8.542e-06,1.801e-08
331,23,8.772e-06,2.448e-08
331,248,8.375e-06,1.585e-08
331,3,8.789e-06,3.41e-08
331,34,8.752e-06,1.601e-08
331,56,8.768e-06,1.972e-08
331,57,8.773e-06,1.653e-08
332,100,8.607e-06,3.168e-08
332,106,8.642e-06,3.128e-08
332,110,8.67e-06,3.386e-08
332,112,8.637e-06,2.637e-08
332,147,8.632e-06,2.255e-08
332,155,8.599e-06,3.229e-08
332,173,8.607e-06,2.816e-08
332,22,8.668e-06,1.863e-08
332,231,0.0001848,7.539e-07
332,28,0.0003637,7.402e-07
332,31,8.673e-06,2.235e-08
332,98,8.655e-06,2.464e-08
333,120,8.551e-06,2.143e-08
333,121,8.576e-06,2.161e-08
333,127,8.533e-06,2.23e-08
333,136,8.536e-06,2.57e-08
333,148,8.544e-06,3.544e-08
333,162,8.518e-06,3.248e-08
333,171,8.514e-06,2.208e-08
333,18,8.572e-06,2.159e-08
333,204,8.412e-06,2.217e-08
333,206,8.439e-06,2.678e-08
333,220,8.348e-06,2.004e-08
333,228,8.32e-06,2.533e-08
333,33,8.549e-06,1.937e-08
333,65,8.582e-06,1.76e-08
333,69,8.571e-06,1.84e-08
333,7,8.578e-06,3.285e-08
333,88,8.555e-06,2.194e-08
334,101,8.452e-06,1.929e-08
334,103,8.433e-06,1.768e-08
334,108,8.482e-06,2.217e-08
334,112,8.462e-06,2.107e-08
334,124,8.427e-06,1.828e-08
334,135,8.428e-06,1.975e-08
334,136,8.454e-06,2.967e-08
334,152,8.401e-06,2.337e-08
334,169,8.408e-06,1.67e-08
334,175,8.341e-06,2.76e-08
334,180,8.364e-06,1.935e-08
334,186,8.355e-06,2.383e-08
334,2,1.162e-06,4.471e-09
334,208,8.344e-06,1.886e-08
334,228,8.284e-06,2.635e-08
334,242,8.157e-06,2.956e-08
334,29,8.473e-06,2.254e-08
334,3,8.493e-06,1.605e-08
334,39,8.458e-06,2.283e-08
334,67,8.458e-06,1.812e-08
334,8,8.456e-06,2.082e-08
334,80,8.443e-06,2.122e-08
334,85,8.45e-06,2.262e-08
335,1,8.398e-06,3.203e-08
335,12,8.389e-06,1.808e-08
335,132,8.271e-06,4.003e-08
335,215,8.211e-06,2.39e-08
335,221,8.169e-06,2.381e-08
335,230,8.157e-06,2.408e-08
335,239,8.086e-06,2.913e-08
335,6,8.362e-06,1.794e-08
335,98,8.334e-06,2.072e-08
336,119,8.26e-06,2.151e-08
336,121,8.245e-06,3.092e-08
336,122,8.256e-06,2.61e-08
336,129,8.253e-06,3.219e-08
336,137,8.247e-06,2.636e-08
336,154,8.236e-06,2.887e-08
336,162,8.237e-06,1.792e-08
336,165,8.198e-06,2.415e-08
336,177,8.205e-06,2.713e-08
336,179,8.218e-06,2.913e-08
336,187,8.16e-06,2.525e-08
336,191,8.167e-06,2.775e-08
336,209,8.125e-06,2.511e-08
336,22,8.278e-06,1.781e-08
336,233,8.018e-06,2.083e-08
336,68,8.261e-06,2.114e-08
336,77,8.266e-06,1.525e-08
336,95,8.199e-06,3.205e-08
337,10,8.173e-06,2.304e-08
337,110,8.157e-06,1.61e-08
337,117,8.165e-06,2.774e-08
337,126,8.182e-06,2.634e-08
337,137,1.058e-06,3.537e-09
337,151,8.096e-06,2.273e-08
337,152,8.117e-06,2.187e-08
337,162,8.112e-06,1.578e-08
337,166,8.112e-06,2.559e-08
337,181,8.081e-06,2.209e-08
337,183,8.072e-06,2.569e-08
337,204,8.038e-06,2.915e-08
337,21,8.17e-06,1.98e-08
337,234,7.911e-06,2.043e-08
337,238,7.891e-06,1.939e-08
337,25,8.176e-06,2.832e-08
337,5,8.206e-06,2.169e-08
337,54,8.17e-06,1.956e-08
337,56,8.136e-06,2.052e-08
337,70,8.209e-06,1.965e-08
337,77,8.171e-06,2.169e-08
337,85,8.156e-06,2.169e-08
337,93,8.183e-06,2.221e-08
337,97,8.168e-06,3.656e-08
338,127,8.072e-06,1.755e-08
338,130,8.062e-06,1.656e-08
338,137,8.02e-06,2.819e-08
338,145,8.07e-06,4.469e-08
338,163,8.022e-06,2.153e-08
338,184,8.033e-06,2.651e-08
338,186,7.991e-06,1.928e-08
338,204,7.945e-06,2.809e-08
338,212,7.938e-06,2.059e-08
338,59,8.123e-06,3.083e-08
338,64,8.022e-06,2.098e-08
338,76,8.062e-06,1.787e-08
338,81,8.056e-06,2.582e-08
338,85,8.016e-06,2.842e-08
338,98,8.049e-06,1.826e-08
339,111,8.014e-06,1.696e-08
339,116,8.006e-06,1.556e-08
339,12,8.001e-06,2.836e-08
339,133,7.903e-06,2.714e-08
339,150,7.931e-06,1.978e-08
339,162,7.943e-06,1.655e-08
339,166,8.001e-06,2.223e-08
339,175,7.889e-06,3.045e-08
339,177,7.918e-06,1.603e-08
339,214,7.818e-06,2.853e-08
339,215,7.846e-06,3.266e-08
339,229,7.769e-06,2.857e-08
339,236,7.785e-06,3.052e-08
339,246,7.641e-06,2.771e-08
339,28,7.998e-06,1.756e-08
339,60,8.018e-06,2.905e-08
339,70,8.014e-06,2.735e-08
339,98,7.975e-06,2.752e-08
340,100,7.907e-06,2.375e-08
340,115,7.869e-06,2.133e-08
340,127,7.833e-06,1.933e-08
340,14,7.898e-06,2.805e-08
340,150,7.882e-06,1.652e-08
340,170,7.771e-06,2.807e-08
340,172,7.81e-06,2.874e-08
340,242,7.619e-06,3.106e-08
340,34,7.89e-06,2.364e-08
340,49,7.902e-06,2.101e-08
340,92,7.896e-06,2.762e-08
341,10,7.91e-07,2.051e-09
341,107,7.802e-06,3.062e-08
341,120,7.811e-06,2.126e-08
341,140,7.783e-06,2.475e-08
341,160,7.755e-06,3.313e-08
341,170,7.72e-06,2.124e-08
341,19,7.766e-06,3.205e-08
341,220,7.63e-06,1.844e-08
341,243,7.549e-06,1.418e-08
341,47,7.843e-06,2.148e-08
341,67,7.775e-06,2.756e-08
341,74,7.78e-06,2.375e-08
341,80,7.783e-06,3.033e-08
341,84,7.776e-06,2.086e-08
342,102,7.672e-06,3.317e-08
342,104,7.699e-06,2.478e-08
342,105,7.698e-06,1.805e-08
342,123,7.685e-06,1.639e-08
342,13,7.765e-06,2.56e-08
342,135,7.719e-06,2.496e-08
342,157,7.68e-06,2.122e-08
342,160,7.662e-06,2.076e-08
342,170,7.64e-06,1.843e-08
342,187,7.589e-06,2.774e-08
342,202,7.626e-06,2.708e-08
342,203,7.602e-06,1.425e-08
342,206,7.581e-06,2.693e-08
342,211,7.562e-06,1.572e-08
342,24,7.724e-06,1.483e-08
342,242,7.474e-06,1.965e-08
342,3,7.742e-06,1.559e-08
342,50,7.768e-06,2.457e-08
342,89,7.717e-06,2.228e-08
343,105,7.611e-06,2.503e-08
343,107,7.606e-06,2.272e-08
343,128,7.601e-06,1.989e-08
343,133,7.631e-06,3.571e-08
343,136,7.605e-06,3.598e-08
343,156,7.612e-06,2.335e-08
343,188,7.525e-06,1.657e-08
343,196,7.541e-06,1.641e-08
343,207,7.545e-06,2.88e-08
343,210,7.483e-06,1.842e-08
343,221,7.43e-06,2.085e-08
343,233,7.421e-06,2.894e-08
343,235,7.431e-06,2.727e-08
343,242,7.399e-06,1.961e-08
343,8,7.635e-06,1.334e-08
343,82,7.638e-06,2.439e-08
343,91,7.624e-06,2.295e-08
343,94,7.598e-06,2.681e-08
344,111,7.539e-06,1.493e-08
344,117,7.499e-06,2.742e-08
